country_iso3,year,pct_applications_origin,source,download_date,notes
IDN,2022,9.0,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
IDN,2023,104.75,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
IRL,2012,545.4922,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
IRL,2013,555.0,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
IRL,2014,571.8333,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
IRL,2015,598.4595,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
IRL,2016,646.6167,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
IRL,2017,704.5583,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
IRL,2018,650.7706,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
IRL,2019,704.9583,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
IRL,2020,783.1,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
IRL,2021,946.5333,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
IRL,2022,803.5167,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
IRL,2023,786.05,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISL,2012,37.0,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISL,2013,43.75,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISL,2014,45.0,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISL,2015,44.0,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISL,2016,53.0,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISL,2017,37.25,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISL,2018,50.5,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISL,2019,39.0,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISL,2020,46.1667,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISL,2021,33.5,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISL,2022,38.3333,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISL,2023,45.5,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISR,2012,1321.2833,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISR,2013,1542.7086,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISR,2014,1527.2061,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISR,2015,1643.4583,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISR,2016,1771.8167,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISR,2017,1779.4333,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISR,2018,1825.8632,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISR,2019,1958.7821,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISR,2020,1884.5881,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISR,2021,2088.1487,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISR,2022,1933.8583,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ISR,2023,1853.0613,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ITA,2012,2800.3235,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ITA,2013,2791.1001,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ITA,2014,2983.5864,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ITA,2015,3032.4583,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ITA,2016,3196.8943,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ITA,2017,3148.3833,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ITA,2018,3177.2463,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ITA,2019,3310.1326,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ITA,2020,3344.0249,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ITA,2021,3509.7678,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ITA,2022,3282.9189,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
ITA,2023,3059.1482,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
JPN,2012,43105.816,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
JPN,2013,43224.125,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
JPN,2014,41952.324,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
JPN,2015,43820.895,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
JPN,2016,44923.492,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
JPN,2017,47910.707,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
JPN,2018,49216.184,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
JPN,2019,52299.316,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
JPN,2020,50218.578,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
JPN,2021,49677.051,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
JPN,2022,50222.496,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
JPN,2023,48722.121,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
KOR,2012,11082.75,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
KOR,2013,11765.01,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
KOR,2014,12455.012,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
KOR,2015,13776.167,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
KOR,2016,14797.983,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
KOR,2017,14949.076,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
KOR,2018,16127.813,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
KOR,2019,18327.117,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
KOR,2020,19280.15,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
KOR,2021,20224.732,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
KOR,2022,21562.066,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
KOR,2023,21867.354,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LTU,2012,29.5,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LTU,2013,41.6333,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LTU,2014,49.9167,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LTU,2015,42.8333,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LTU,2016,26.5,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LTU,2017,27.75,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LTU,2018,36.3667,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LTU,2019,31.25,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LTU,2020,38.5,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LTU,2021,44.5,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LTU,2022,36.5833,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LTU,2023,40.5,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LUX,2012,427.0667,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LUX,2013,478.1762,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LUX,2014,526.9778,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LUX,2015,453.6667,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LUX,2016,404.6012,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LUX,2017,418.5,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LUX,2018,356.0417,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LUX,2019,345.1667,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LUX,2020,293.0833,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LUX,2021,333.3333,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LUX,2022,288.25,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LUX,2023,320.5833,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LVA,2012,36.5,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LVA,2013,24.6667,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LVA,2014,28.5,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LVA,2015,26.0,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LVA,2016,24.0,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LVA,2017,26.75,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LVA,2018,32.0,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LVA,2019,30.5,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LVA,2020,26.0,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LVA,2021,38.0,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LVA,2022,36.8333,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
LVA,2023,29.3333,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
MEX,2012,182.0833,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
MEX,2013,228.1071,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
MEX,2014,267.1929,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
MEX,2015,317.1833,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
MEX,2016,268.1944,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
MEX,2017,264.8667,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
MEX,2018,238.9524,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
MEX,2019,204.375,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
MEX,2020,164.9524,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
MEX,2021,156.5333,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
MEX,2022,184.5,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
MEX,2023,144.5,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
NLD,2012,3945.3333,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
NLD,2013,4027.0806,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
NLD,2014,4185.3027,"OECD Data Explorer / DSD_PATENTS@DF_PATENTS_WIPO (WIPO PCT, 9P50_1, MEASURE=AP)",2026-06-30,OECD fractional count; WIPO/PCT 9P50_1; application date; applicant origin
