country,year,sci_literacy,sci_trust,tech_acceptance,relative_salary,rd_budget_per_researcher,innovation_score,rd_gdp_pct,researchers_per_m,patent_apps,journal_articles,gdp_per_capita,gov_edu_exp_pct,internet_users_pct,hi_tech_export_pct,tertiary_enroll,mobile_subs_per100,secure_servers_per_m,youth_unemp_pct,tertiary_attainment,population,articles_per_m_log,patents_per_m_log,pisa_math,pisa_reading,country_name
ESP,2014,,,,1.5181787255756596,140219.66024845678,49.27,1.23401,2614.44648,2953.0,56177.8,29707.765509467,4.27524995803833,76.1867089778712,6.91215361464722,87.9358520507812,108.745818831037,626.120125999734,53.169,20.8782897073911,46460733.0,7.098496124142621,4.167580291595303,,,ESP
ESP,2015,493.0,,,1.5255953952579606,120042.823899926,49.07,1.21165,2622.53289,2799.0,55305.66,25982.4416197775,4.24903011322021,78.6896318703515,6.88833506484239,88.5305328369141,109.391040801705,890.003238314135,48.353,21.2608748317821,46422303.0,7.0836895462278,4.115686760599868,486.0,496.0,ESP
ESP,2016,,,,1.5204010457432815,116461.25274652043,49.19,1.1808,2712.74943,2745.0,55591.05,26755.6061149398,4.19327020645142,80.5613329432179,7.80248141094868,89.810791015625,110.247061960011,2764.10124822262,44.445,20.9353904724121,46458139.0,7.088061189032444,4.095767698179741,,,ESP
ESP,2017,,,,1.5113899256200534,119808.31028476606,48.81,1.20198,2847.3656,2167.0,55884.36,28381.3425596906,4.17846012115479,84.6022457016524,6.99949013494316,92.070182800293,112.030085134191,7250.46311851917,38.594,22.1227851569263,46571232.0,7.090889826188735,3.861379420920101,,,ESP
ESP,2018,483.0,,,1.5323798356322194,126425.49362176991,48.68,1.23288,2984.29629,1525.0,57270.34,30602.4212881113,4.15045022964478,86.107235525659,6.76693548745416,92.5194931030273,115.009066880916,11306.5682447896,34.362,21.9363403320312,46782011.0,7.110855922833818,3.5144665448376102,481.0,,ESP
ESP,2019,,,,1.4657268278984064,121374.98616184622,47.85,1.24207,3048.15265,1288.0,60307.51,29786.5245689007,4.20255994796753,90.718665325267,6.84640091103014,91.5387725830078,116.69612128516,17700.6267665434,32.555,23.0752325230941,47118501.0,7.155327191441319,3.3441096052455777,,,ESP
ESP,2020,,,,1.4372580379281557,124616.86335476428,45.6,1.39637,3051.64642,1431.0,65541.7,27233.9426461608,4.85118007659912,93.20564892,7.76842135531122,91.59912109375,116.712041523767,21589.3884182375,38.312,23.578010559082,47359424.0,7.233398355610539,3.4409224262837004,,,ESP
ESP,2021,,,,1.4992417632118855,133145.45439146867,45.4,1.39617,3229.64887,1308.0,70281.94,30799.4775937775,4.81316995620728,93.89752157,9.39320382214351,95.3768997192383,118.999806936801,24984.2229191447,34.999,24.9023668874483,47443821.0,7.301398672718751,3.352337927565833,,,ESP
ESP,2022,485.0,,,1.4735063642465127,125918.0126011721,44.6,1.40684,3387.49657,,67099.71,30319.4987196616,4.58553981781006,94.4855432,12.5837187911388,95.0271606445312,123.399528756795,27046.3366105902,29.713,24.1534196804545,47786102.0,7.247912069042668,,473.0,474.0,ESP
ESP,2023,,,,1.4231524025084776,136915.2804080131,45.9,1.49362,3653.80306,,,33493.2225409111,,95.44564516,9.56253561613111,93.7303466796875,127.715490236713,28733.8233897512,28.747,25.0426560264041,48352528.0,,,,,ESP
EST,2012,541.0,,,1.2291111280371696,106943.51517517204,55.3,2.10485,3457.75569,20.0,1497.43,17568.2137969714,4.67340993881226,78.3899259259259,20.5676117029777,72.9364700317383,151.196568013694,1255.76852126263,20.862,,1322696.0,7.03271642724451,2.7800999674088214,521.0,516.0,EST
EST,2013,,,,1.218855224381569,98415.18320576068,50.6,1.70141,3338.3961,25.0,1450.11,19310.3874900757,4.78006982803345,80.0043,20.6761148166196,75.4523162841797,146.247455268495,1613.81247453522,18.704,,1317997.0,7.004190016407664,2.9941398418358167,,,EST
EST,2014,,,,1.2853524805482546,88196.92645986812,51.54,1.40794,3285.59355,44.0,1687.96,20581.7898991695,4.32586002349854,84.2415280294352,23.652438820507,76.2024536132812,144.360615678625,2194.67572430004,14.975,,1314545.0,7.158563854292916,3.54013746448028,,,EST
EST,2015,534.0,,,1.295773259103182,80107.01598249013,52.81,1.44125,3188.49188,30.0,1544.89,17722.1557669523,5.05127000808716,88.4097035040431,22.7144676294333,74.5832824707031,144.802963084675,3120.70712714772,14.342,,1315407.0,7.069412960394409,3.169964089413086,520.0,519.0,EST
EST,2016,,,,1.2979138919844526,68991.52177499293,51.73,1.21835,3296.37262,29.0,1575.25,18666.3736521706,5.05511999130249,87.2402327514547,21.9072583684186,73.0334320068359,144.235470787302,10786.6756853297,14.125,,1315790.0,7.088566964096803,3.1372314531888814,,,EST
EST,2017,,,,1.2487060224664848,73459.11791697254,50.93,1.25152,3552.46537,37.0,1589.67,20851.5223496861,4.86288022994995,88.1024568740199,17.9646942764807,72.1369781494141,144.556616126155,29131.217625233,12.176,,1317384.0,7.096462146685978,3.3702557315326174,,,EST
EST,2018,530.0,,,1.2827256016757151,86730.49227879963,50.51,1.38298,3766.08146,24.0,1503.59,23618.1361254581,5.13962984085083,89.3570077747426,18.2045260067525,72.0659637451172,145.543490183174,48893.4376316683,12.076,,1321977.0,7.0373613450332,2.9525443314004143,523.0,523.0,EST
EST,2019,,,,1.2808704555035832,101357.73905647222,49.97,1.59093,3770.42028,31.0,1694.02,24021.2501413306,5.16415023803711,90.2289281997919,16.9644248677655,72.7060317993164,147.04692867619,83313.1107289332,11.623,,1326898.0,7.152798771175128,3.193055751811627,,,EST
EST,2020,,,,1.3113674140171967,107688.5700623332,48.28,1.72614,3836.37969,21.0,1794.38,23933.9939421065,5.44180011749268,89.05828666,20.6216264338951,72.0443572998047,144.832210121466,84354.3769866162,18.417,30.8465099334717,1329522.0,7.208336020562973,2.82109018030462,,,EST
EST,2021,,,,1.271086179073361,121296.91249069662,49.9,1.75152,4036.13127,25.0,1877.57,27951.1659277744,5.21514987945557,90.97970174,20.6301155577085,73.1502075195312,148.739589817601,96297.9325765704,16.622,31.8692302703857,1330932.0,7.252562825532863,2.98486492106604,,,EST
EST,2022,526.0,,,1.2996374047501713,107212.19091458556,50.2,1.76094,4654.85436,,1842.31,28340.3826549406,5.20733976364136,91.52016546,18.0186438315616,71.4251937866211,152.270772859015,104101.301859375,18.392,32.6601680552965,1348840.0,7.220262412337701,,510.0,511.0,EST
EST,2023,,,,1.306925334429285,115924.44846722527,53.4,1.83878,4800.4412,,,30264.0064885057,,93.18342241,16.581160524959,67.6179275512695,150.195729068839,112224.017467886,17.207,32.9437276359698,1370286.0,,,,,EST
FIN,2012,545.0,0.6234865720915516,0.6785062319549582,1.3006283989290293,216387.4241793377,61.8,3.4095,7492.46096,1698.0,10587.78,47551.6740841369,7.1715497970581,89.879997974222,10.4739136902235,91.5533828735352,172.147209506663,2205.22053036487,18.868,21.1388092041016,5413971.0,7.57898416097755,5.751406899810405,519.0,524.0,Finland
FIN,2013,,0.5045476152435566,0.6399308134858026,1.3119396222690527,225973.2363665105,59.51,3.28462,7222.80668,1596.0,10837.45,49691.0145200739,7.15288019180298,91.5144,9.02643257926868,91.2365264892578,136.259014207069,2525.47724091979,19.817,21.8909206390381,5438972.0,7.597674677395746,5.685067789125808,,,Finland
FIN,2014,,0.5642960977778375,0.611929680579276,1.3154007332479485,225578.43800864,60.67,3.16344,7022.1865,1419.0,11283.46,50073.7760815871,7.13832998275757,86.5303927529377,10.0525206084322,89.9938812255859,139.198825856641,3008.87373313471,20.454,22.5055408477783,5461512.0,7.633851452131024,5.5638234604723165,,,Finland
FIN,2015,531.0,0.6315530580282296,0.6447081764491713,1.2977813365545194,179296.75780562445,59.97,2.88826,6855.97138,1289.0,11122.9,42560.3456767103,7.07199001312256,86.4221333325445,10.1842827866076,89.6573791503906,134.974123663686,3395.18108392853,22.304,23.0319995880127,5479531.0,7.616234325614838,5.464844473428038,511.0,526.0,Finland
FIN,2016,,0.634325880118004,0.6529316779142973,1.283470397416826,182415.99459139607,59.9,2.74716,6543.69993,1260.0,11298.48,43451.2562442158,6.90873003005981,87.7036499599455,10.052829776298,89.3280029296875,131.382780978293,7131.36291119889,20.057,25.9672173040461,5495303.0,7.629016012187456,5.439325141029158,,,Finland
FIN,2017,,0.5871271365958022,0.6190577504339531,1.3101793404410678,188081.43627162412,58.49,2.74723,6731.45341,1390.0,10979.67,46085.0174739036,6.40826988220215,87.4689290730615,9.6573147330322,90.6983871459961,129.983392624641,22324.1144951885,20.041,24.3361492156982,5508214.0,7.598061775392917,5.534773506331662,,,Finland
FIN,2018,522.0,0.602636938743632,0.6583250378597754,1.3032343385421254,200562.95298859524,59.63,2.77601,6872.68968,1387.0,11150.48,49654.2497035329,6.31771993637085,88.8899599985585,9.01765355032152,92.3850021362305,129.629119305202,33999.120663944,16.958,28.0847371207921,5515525.0,7.612165504520208,5.531300277654203,507.0,520.0,Finland
FIN,2019,,0.6671162296584241,0.649734237180077,1.3098674035717364,187893.15732893787,59.83,2.81534,7245.85837,1321.0,11414.95,48358.1807773701,6.45300006866455,89.6073851129779,9.21470120593618,94.5891189575195,129.487723024493,57692.6350775481,17.128,25.9350891113281,5521606.0,7.634494018852132,5.481646701418458,,,Finland
FIN,2020,,0.6134790960528198,0.705730732715623,1.3069388870463818,189715.98217533567,57.02,2.93278,7548.32504,1588.0,11315.41,48828.6846862799,6.6812801361084,92.17027106,9.98230025285834,96.4726333618164,128.761294644181,81650.5089118576,21.193,30.2859658436355,5529543.0,7.624304174836529,5.663601501403341,,,Finland
FIN,2021,,0.6972876093720897,0.6850383562255578,1.2595328391256515,203164.30670099249,58.4,3.01133,7870.42868,1557.0,11810.95,53099.1351400148,6.58820009231567,92.80806082,10.2937538536253,100.868072509766,129.036333202492,104960.876315666,17.058,27.5905704498291,5541017.0,7.665073320693102,5.641890574227242,,,Finland
FIN,2022,511.0,0.6319424044047097,0.6815161275255729,1.242912751430912,186309.52381665027,56.9,2.982,8073.32591,,12012.73,50440.560224974,6.37578010559082,92.98879471,9.62392843667484,104.944221496582,128.023293416281,131286.012181913,14.138,28.8638220877644,5556106.0,7.679287107883658,,484.0,490.0,Finland
FIN,2023,,0.6462410853064381,0.6928145420813226,1.2187497833344083,196585.36672376885,61.2,3.0938,8314.89822,,,52834.2916752703,,93.51385075,9.71402259549133,108.130409240723,127.47302579722,153868.49826224,16.106,29.8881473990903,5583911.0,,,,,Finland
FRA,2012,499.0,0.5853125744120495,0.6188479675874689,1.425518639923524,224640.4099402741,51.8,2.22761,4052.17043,14540.0,72430.66,40863.5814412333,,81.44,26.6906319566323,57.9090118408203,97.1924631662654,622.48640329988,24.949,,65657659.0,7.006836790570493,5.404709985451858,495.0,505.0,France
FRA,2013,,0.5754625705976087,0.606410918290792,1.3968421012286316,230575.24120179817,52.83,2.23369,4133.56261,14690.0,73455.58,42669.1795111893,,81.9198,27.1817177565412,59.8487586975098,98.347924466483,821.359069250837,24.363,,65997932.0,7.015710811219472,5.409781510367982,,,France
FRA,2014,,0.5949778335517847,0.587318351900771,1.360205062445214,232826.29700505137,52.18,2.27173,4210.03605,14500.0,73314.26,43148.0459288416,,83.7510996681821,27.4702736686884,61.5104789733887,101.132290573498,1188.96912080874,24.828,16.3929500579834,66312067.0,7.009042607167549,5.392094862228816,,,France
FRA,2015,495.0,0.5858574945103988,0.6497887886694684,1.3664282179768918,189357.63427603687,53.59,2.22401,4310.70957,14306.0,72732.87,36702.4323733379,,78.0060377071902,28.2116908505326,62.7859306335449,102.718366606519,1898.47153356589,25.262,17.6630706787109,66548272.0,6.997535664319127,5.375147717063597,493.0,499.0,France
FRA,2016,,0.5893118717683666,0.666375565089449,1.3667830059015915,187536.7736291298,54.04,2.22468,4392.04699,14206.0,71971.68,37024.2157133669,,79.2698113207547,27.9331801598168,64.7276763916016,103.816661597799,6688.01787132278,24.938,17.4036998748779,66724104.0,6.984388379179318,5.365539322569164,,,France
FRA,2017,,0.5757500051152,0.6398366996596856,1.3670480776916103,187551.08665311016,54.18,2.20422,4546.76212,14415.0,70699.91,38687.1626407164,5.46482992172241,80.5024597243607,26.0180218998669,65.8022308349609,105.718368398783,14819.4761291503,22.572,18.0016708374023,66918020.0,6.963677350982345,5.377187828998757,,,France
FRA,2018,493.0,0.5480567102060345,0.6602099053403228,1.3716570065415508,195456.43321127284,54.36,2.20407,4670.53241,14303.0,69234.08,41418.1766484844,5.42540979385376,82.0431867788484,25.9347849255776,67.5435180664062,107.482434668386,20362.9338827691,20.953,19.2230115180777,67158348.0,6.939164820466028,5.365855764426398,495.0,493.0,France
FRA,2019,,0.5456912439243377,0.6742587999044143,1.334992377726448,185933.3529186684,54.25,2.19668,4773.97249,14103.0,68294.1,40408.2848574751,5.36638021469116,83.3397440866883,26.9265976407414,67.7331314086914,109.600780374596,29255.7243091748,19.929,19.7005405426025,67382061.0,6.922185992009395,5.348530469766748,,,France
FRA,2020,,0.6135973464984369,0.6769029794921354,1.347214407977971,182420.7435191114,53.66,2.2742,4883.2219,12771.0,67560.3,39169.8606000707,5.65871000289917,84.70639801,21.1920405248012,68.8709411621094,110.387215275645,36107.8390576723,20.398,20.9787726562609,67601110.0,6.908151512159184,5.24658722045694,,,France
FRA,2021,,0.5876989972974287,0.6674229753133787,1.3502919002649336,191287.0674087817,55.0,2.21278,5058.05374,13386.0,69471.16,43725.0999521245,5.41743993759155,86.09548575,22.305003085565,69.9397888183594,113.952719366702,39644.0530743928,19.252,22.9350666621263,67842811.0,6.932449639312645,5.289826628721086,,,France
FRA,2022,487.0,0.5801173330103151,0.6729504114122465,1.3630405108185997,175553.19353868018,55.0,2.21937,5181.84576,,65888.42,40988.6396406579,5.32434988021851,85.33331734,21.9264611257156,71.5107269287109,115.950519429629,47329.437557888,17.856,23.5888817236364,68184457.0,6.874535660878235,,474.0,474.0,France
FRA,2023,,0.6002551688016947,0.6765898172003951,1.3601326616399998,181370.48904011145,56.0,2.17832,5368.63555,,,44700.1384177544,,86.83635789,22.3835449721792,70.4536437988281,116.687800394775,52017.9916172468,17.419,24.3546212580131,68372286.0,,,,,France
GBR,2012,514.0,,,1.4450882974816108,167425.47183141662,61.2,1.57587,4017.98198,15370.0,98685.19,42688.3263728372,,87.4799984242111,23.460196722755,59.1535682678223,122.465231814068,2500.1177190752,22.106,,63711000.0,7.345978321459244,5.489952189820871,494.0,499.0,United Kingdom
GBR,2013,,,,1.4340017136794485,169435.3688203174,61.25,1.62096,4171.80763,14972.0,99858.85,43606.9837896348,5.52529001235962,89.8441,23.5876424891453,56.7794799804688,122.184696024755,2832.02107921857,20.944,28.3882904052734,64139000.0,7.351102455034639,5.457159245872702,,,United Kingdom
GBR,2014,,,,1.4215062235712097,252615.19639772477,62.37,2.26488,4280.79983,15196.0,99810.65,47746.2421759562,5.60134983062744,91.6133009176453,22.2044750130662,56.5240287780762,120.958261038047,3250.15475085113,17.512,29.3326206207275,64620000.0,7.3431534260477935,5.464506972712432,,,United Kingdom
GBR,2015,509.0,,,1.419577414572817,234615.13129004496,62.42,2.27566,4389.5625,14867.0,101175.14,45255.3449216209,5.55453014373779,92.0002998740234,22.3335907744673,56.4461288452148,121.211739725133,4388.16678957719,15.177,,65088000.0,7.349511266304709,5.435527532974351,492.0,498.0,United Kingdom
GBR,2016,,,,1.3915606319286893,215888.9337660384,61.93,2.32051,4434.65942,13876.0,101572.0,41257.9085545556,5.42795991897583,94.7758006318882,23.5591126028431,58.083869934082,119.786558760596,8697.02928041215,13.205,,65607000.0,7.345486495702281,5.358950559866462,,,United Kingdom
GBR,2017,,,,1.3779360899624518,212787.43763808368,60.89,2.32602,4472.69458,13301.0,102026.8,40916.8115070354,5.45254993438721,90.4245504868553,22.6194649609659,59.6282081604004,119.206737402819,21225.7223418124,12.519,33.9221305847168,65966000.0,7.344497691761705,5.311402260615627,,,United Kingdom
GBR,2018,505.0,,,1.3660584669671394,,60.13,2.70889,,12865.0,102782.03,43702.9976303165,5.20438003540039,90.692008988783,22.3331118559009,61.1377716064453,118.184381927412,27332.2874081673,11.647,,66289000.0,7.346986579849008,5.273381186531081,502.0,504.0,United Kingdom
GBR,2019,,,,1.331184528605963,,61.3,2.6707,,12061.0,103937.96,43158.7411267323,5.26116991043091,92.5166285497138,23.0942001089205,65.5119934082031,120.250108782533,36099.3681619667,10.688,,66631000.0,7.353020386663588,5.204071747241184,,,United Kingdom
GBR,2020,,,,1.3206291876479108,,59.78,2.93993,,11990.0,104648.2,40812.6794663879,5.43936014175415,94.81820132,23.0073604990707,69.4076614379883,117.304850715261,36636.6265132446,13.365,37.2764701843262,66744000.0,7.358132712687802,5.196515044813068,,,United Kingdom
GBR,2021,,,,1.2099066872566555,,59.8,2.89968,,11592.0,109939.22,47691.3768799404,5.90681982040405,96.19650269,23.8654057182193,76.7543563842773,117.887430294308,44113.2061387794,12.891,39.5936584472656,66984000.0,7.403838258282002,5.159378535699831,,,United Kingdom
GBR,2022,500.0,0.7003588904113432,0.6684968165007066,1.2446037687177989,,59.7,2.75224,,,105583.93,47057.043229179,,95.46530151,27.1597708192348,79.7695083618164,119.833999505569,44420.8922548962,10.589,,67604000.0,7.354234389683134,,489.0,494.0,United Kingdom
GBR,2023,,,,1.2547246818975069,,62.4,2.67614,,,,49944.4702124201,,95.44719696,28.8917146113567,80.4146499633789,122.781542240418,47354.4501547626,11.944,,68492000.0,,,,,United Kingdom
GRC,2012,467.0,,,1.1865747587101725,69576.77168314232,35.3,0.71953,2236.28739,628.0,11842.68,21624.346052551,,55.0699934418411,10.1435850577284,110.122978210449,120.926137220412,162.335736922308,55.656,,11045011.0,6.978418611289124,4.057996058849038,453.0,477.0,GRC
GRC,2013,,,,1.226252093881162,66851.66797092951,37.71,0.82288,2655.47213,698.0,11775.12,21573.3449762805,,59.8663,8.47893188139786,112.705833435059,114.142688333026,212.490211086681,58.491,,10965211.0,6.979947270489935,4.169078832896519,,,GRC
GRC,2014,,,,1.2349247044209966,66415.64020767785,38.95,0.84553,2733.92303,651.0,11537.0,21474.7257123892,,63.2073404784561,11.5060312558605,119.104209899902,111.488230327161,277.808048593089,52.645,22.1860599517822,10892413.0,6.966191732403961,4.107036532772175,,,GRC
GRC,2015,455.0,,,1.22254386715345,54653.37557753892,40.28,0.9716,3196.52298,550.0,11331.18,17980.7298238137,3.68238997459412,66.8349594911035,12.9218253082768,,116.133089816996,409.948060615756,49.731,22.929069519043,10820883.0,6.954790128204541,3.947923694679873,454.0,467.0,GRC
GRC,2016,,,,1.2358726916312472,66085.48596887517,39.75,1.00556,2726.60076,606.0,11175.8,17919.2426377048,,69.0879154723892,13.7270081175833,131.403213500977,116.365109232942,1411.84492794199,47.223,20.1387195587158,10775971.0,6.945151016462137,4.047187116028669,,,GRC
GRC,2017,,0.7330535969608143,0.7440416012185254,1.240894205859817,65870.25815518807,38.85,1.1492,3250.61522,498.0,11146.65,18631.9930129293,3.46778011322021,69.8929706543154,12.1148895809545,135.333923339844,120.305633506681,3695.69375338864,43.392,23.5572662762607,10754679.0,6.944517737553593,3.8566250180748183,,,GRC
GRC,2018,452.0,,,1.2451907504404365,70195.19499463755,38.93,1.2066,3416.08087,430.0,11287.46,19873.4015238771,3.57626008987427,72.2383733920483,12.9551889486437,140.950317382812,113.418450589721,5035.36701512231,40.011,24.1726354055762,10732882.0,6.959085956655953,3.71512686887132,451.0,457.0,GRC
GRC,2019,,,,1.258109322841617,66970.80523760949,38.9,1.26236,3644.60084,356.0,11908.61,19335.3602002969,3.55062007904053,75.6712066931757,12.5222555558252,143.96272277832,110.855033355177,6647.33991681452,34.754,24.4034378297833,10721582.0,7.013658144330033,3.5323442086135333,,,GRC
GRC,2020,,,,1.258170064556596,66434.90820521307,36.79,1.48872,4008.18457,400.0,12756.02,17886.733165236,,78.11584474,13.2518669714424,143.693344116211,106.669795200072,8907.70838312568,33.74,26.0435390472412,10698599.0,7.084484155983402,3.6477468113918663,,,GRC
GRC,2021,,,,1.2269563225072704,69760.98811013329,36.3,1.43353,4244.36826,394.0,14749.19,20654.7001960815,,78.49426371,12.2848681524393,150.605484008789,108.643525000707,11384.3924146816,35.39,28.1758626025841,10569207.0,7.241715010716615,3.6448780411550175,,,GRC
GRC,2022,441.0,,,1.242610296307066,62621.66302448653,34.5,1.47714,4926.78077,,15105.34,20886.5243087629,3.37547993659973,83.17066333,14.4708651762207,166.389556884766,109.026956114201,13068.1749587664,31.29,28.9304521780928,10436882.0,7.27814842513092,,430.0,438.0,GRC
GRC,2023,,,,1.228217264559898,66023.24953990894,37.5,1.4943,5283.3671,,,23343.7103964562,,85.0102229,15.1515337740903,165.113418579102,110.79216956747,14227.2514879146,26.543,28.0326523757238,10407351.0,,,,,GRC
HKG,2012,,,,2.9166666666666665,85146.91078649857,58.7,0.72733,3137.56656,171.0,,36730.796195815,3.50960993766785,72.9,18.4954233328322,60.9527896995708,227.571131531867,998.307715976,9.229,,7150100.0,,3.215500110754315,,,HKG
HKG,2013,,,,2.848,84724.43104687589,59.43,0.73017,3309.70489,226.0,,38403.7777145477,3.76031994819641,74.2,13.9010183381569,68.0858986854034,233.650196473593,1161.59857359763,9.444,,7178900.0,,3.4806598021276245,,,HKG
HKG,2014,,0.6801844709896463,0.6873190826096638,2.8,84943.57057032203,56.82,0.74014,3512.80511,192.0,,40315.3739510191,3.57254004478455,79.8662704309064,11.3905603813352,69.6881506285714,231.702338725003,1553.63441455149,9.202,,7229500.0,,3.3162875490693398,,,HKG
HKG,2015,523.0,,,2.676056338028169,92680.77498531084,57.23,0.76183,3487.89638,239.0,,42432.1619740441,3.26210999488831,84.9483529634062,12.3029118452087,68.7008718656545,227.03653842734,2331.82011438289,10.424,,7291300.0,,3.519833125128613,548.0,527.0,HKG
HKG,2016,,,,2.6666666666666665,94365.29067974287,55.69,0.7915,3668.25742,233.0,,43734.1980702999,3.29269003868103,87.47941467087,13.4708648681174,70.3316379391101,237.377770818344,3873.32006651583,9.728,,7336600.0,,3.489164920707237,,,HKG
HKG,2017,,,,,103630.11326909505,53.88,0.83519,3720.22457,324.0,,46160.429791493,3.30989003181458,89.4159446487565,61.5548639261037,72.9228515909643,247.078996858382,10482.7408970405,8.531,,7393200.0,,3.802744926945297,,,HKG
HKG,2018,,0.6902437460948099,0.682427767130522,,105331.00583308586,54.62,0.8633,3978.17159,314.0,,48537.5668888343,3.32624006271362,90.5073953294283,64.6544468445663,78.2463196011546,266.34009236007,19399.4042347637,8.731,,7452600.0,,3.7642871341085846,,,HKG
HKG,2019,,,,,105555.52835023728,55.54,0.92557,4240.38811,346.0,,48359.0011950597,3.81017994880676,91.7434003891587,65.5667246519625,83.8542119335773,286.618647834243,60542.0956592389,8.527,,7507900.0,,3.8519500335267,,,HKG
HKG,2020,,,,,105048.4084013116,54.24,0.99236,4355.79712,423.0,,46109.2299946609,4.40563011169434,92.41313602,69.6513217074644,89.9479038224414,291.916274990037,70629.594973934,15.533,,7481000.0,,4.05253671527649,,,HKG
HKG,2021,,,,,105168.09844849187,53.7,0.97026,4591.73346,401.0,,49770.5642374739,4.00030994415283,93.08715788,70.5506557214905,97.3813269493844,319.852066930488,100440.301628199,12.79,,7413100.0,,4.009030456772979,,,HKG
HKG,2022,520.0,,,,108794.45356274108,51.8,1.07293,4815.20071,,,48825.8441873536,3.72866988182068,95.61357052,72.6367726437239,100.776315789474,292.80765987826,126913.87266713,11.03,,7346100.0,,,540.0,500.0,HKG
HKG,2023,,,,,106062.44388148664,53.3,1.10625,5273.74369,,,50562.3633144379,3.80328011512756,95.97781908,72.3154885126867,105.461738484398,319.493898344345,131226.894547578,8.973,,7536100.0,,,,,HKG
HUN,2012,494.0,,,1.4851740743562691,67832.48194905864,46.5,1.25758,2400.89424,692.0,6506.75,12950.1594488143,4.15359020233154,70.579998153838,21.2196345000288,60.6758003234863,116.767825095297,393.130815185978,28.185,,9920362.0,6.487529431237614,4.259230540579608,477.0,488.0,HUN
HUN,2013,,,,1.45057466729788,75250.31906208384,46.93,1.38449,2527.84945,642.0,6306.37,13739.4620151401,4.19040012359619,72.6439,19.3691523112004,57.5212211608887,117.200126277309,516.472944576447,26.545,19.4259796142578,9872734.0,6.461102990138474,4.190072533521573,,,HUN
HUN,2014,,,,1.4550683761557974,72643.85639474636,44.61,1.3437,2654.79529,546.0,6670.04,14352.501883174,4.59878015518188,75.6531974544103,16.6901975118435,53.4245910644531,118.895659080821,670.393015871595,20.378,19.9017601013184,9833038.0,6.521106319734312,4.034720017458862,,,HUN
HUN,2015,477.0,,,1.4734059779146316,66601.23906777661,43.0,1.33884,2569.66887,569.0,6586.04,12782.9412577973,4.49287986755371,72.8347370323805,17.08325844517,50.9797401428223,100.623739037612,930.825479918614,17.272,20.6730899810791,9797755.0,6.512040808092976,4.0787998382345565,477.0,470.0,HUN
HUN,2016,,,,1.4931110578260818,59208.46422171883,44.71,1.17645,2625.94197,616.0,6531.06,13215.8605277789,4.60210990905762,79.2594121273057,17.5764530213374,50.7361488342285,101.442011503556,4148.87463875886,12.923,20.4075393676758,9759755.0,6.507550483746551,4.160699221832307,,,HUN
