country,year,sci_literacy,sci_trust,tech_acceptance,relative_salary,rd_budget_per_researcher,innovation_score,rd_gdp_pct,researchers_per_m,patent_apps,journal_articles,gdp_per_capita,gov_edu_exp_pct,internet_users_pct,hi_tech_export_pct,tertiary_enroll,mobile_subs_per100,secure_servers_per_m,youth_unemp_pct,tertiary_attainment,population,articles_per_m_log,patents_per_m_log,pisa_math,pisa_reading,country_name,sci_literacy_lag3,sci_literacy_lag5,sci_literacy_lag7,sci_trust_lag3,sci_trust_lag5,sci_trust_lag7,tech_acceptance_lag3,tech_acceptance_lag5,tech_acceptance_lag7,pisa_math_lag3,pisa_math_lag5,pisa_math_lag7,pisa_reading_lag3,pisa_reading_lag5,pisa_reading_lag7,tertiary_enroll_lag3,tertiary_enroll_lag5,tertiary_enroll_lag7,tertiary_attainment_lag3,tertiary_attainment_lag5,tertiary_attainment_lag7,hi_tech_export_pct_lag3,hi_tech_export_pct_lag5,hi_tech_export_pct_lag7,rd_budget_per_researcher_lag3,rd_budget_per_researcher_lag5,rd_budget_per_researcher_lag7,relative_salary_lag3,relative_salary_lag5,relative_salary_lag7,youth_unemp_pct_lag3,youth_unemp_pct_lag5,youth_unemp_pct_lag7,idx_sci_culture,idx_hard_rd,idx_structure,idx_economic
CHE,2017,498.6666666666667,0.5699521198826649,0.6439392076245831,1.2592784318611625,476655.8510219113,67.69,3.04671,5257.57173,1337.0,23044.72,82254.3769269767,5.01765012741089,89.6861476710225,14.0238568621919,62.4597206115723,131.169694242519,32951.9962517038,8.059,37.864109457113,8451840.0,7.911174476755299,5.070101006997043,517.0,486.6666666666667,Switzerland,509.0,515.0,,0.5923071748684247,0.5998125400242598,,0.6155105507773394,0.6353055369205989,,524.3333333333334,531.0,,497.6666666666667,509.0,,58.0650596618652,54.835620880127,,34.0826565106592,34.0826565106592,,26.6587283403628,26.0587678960902,,503303.7740803309,548620.4680661204,,1.2711516684726276,1.2886109870635498,,8.597,8.327,,0.5641649121856139,0.3360567868103352,0.4387025624612023,0.3190384348775
CHE,2018,495.0,0.5655858463719677,0.6008561822175486,1.2531703315467366,476530.9657652989,68.4,3.0982700000000003,5409.70946,1283.0,22749.87,85217.3691512274,4.9300799369812,91.80000305,13.3182169315591,64.3533935546875,126.681143927488,68154.7541796893,7.937,38.9846808461516,8514329.0,7.89093838952258,5.021820198429611,515.0,484.0,Switzerland,506.0,512.0,,0.5877075034499627,0.653972199081932,,0.6067125156600586,0.6364823801690284,,521.0,527.6666666666666,,492.0,503.3333333333333,,60.8185615539551,56.1812400817871,,35.4597988324787,34.0826565106592,,27.0515100038866,26.7510678341774,,480645.42708743614,525962.1210732256,,1.261902760587476,1.2840312707346937,,8.815,8.743,,0.5390512385678065,0.3452672114898599,0.4691395772992241,0.315150633598197
CHE,2019,497.0,0.5782560806030724,0.6482605923204678,1.2522851429728885,476406.08050868654,67.24,3.14983,5561.84719,1369.0,23076.47,84121.9310304414,5.01438999176025,93.1460869535177,12.9094936723953,66.3093414306641,126.920635838501,95783.2280695208,7.993,39.555597158669,8575280.0,7.898056650805864,5.079196543681467,513.25,483.75,Switzerland,502.3333333333333,509.0,515.0,0.5763141725892786,0.5923071748684247,0.5998125400242598,0.648752837624894,0.6155105507773394,0.6353055369205989,519.0,524.3333333333334,531.0,489.3333333333333,497.6666666666667,509.0,61.1939888000488,58.0650596618652,54.835620880127,36.6043286063333,34.0826565106592,34.0826565106592,27.335457169438,26.6587283403628,26.0587678960902,478650.6390546737,503303.7740803309,548620.4680661204,1.2617410900800448,1.2711516684726276,1.2886109870635498,8.579,8.597,8.327,0.5751944493160152,0.3486714858945179,0.5009763472564696,0.3137849656845963
CHE,2020,499.0,0.6047995885504379,0.6641610743622314,1.233357645928406,491626.6767801974,66.08,3.199225,5782.62917,1384.0,23656.76,85897.7843338323,5.27676010131836,94.34999847,12.8450867094278,68.0676422119141,127.376373489656,120002.310675401,8.603,40.4104658667547,8638167.0,7.915578859810821,5.082764781610752,511.5,483.5,Switzerland,498.6666666666667,506.0,512.0,0.5699521198826649,0.5877075034499627,0.653972199081932,0.6439392076245831,0.6067125156600586,0.6364823801690284,517.0,521.0,527.6666666666666,486.6666666666667,492.0,503.3333333333333,62.4597206115723,60.8185615539551,56.1812400817871,37.864109457113,35.4597988324787,34.0826565106592,14.0238568621919,27.0515100038866,26.7510678341774,476655.8510219113,480645.42708743614,525962.1210732256,1.2592784318611625,1.261902760587476,1.2840312707346937,8.059,8.815,8.743,0.6032705765016823,0.3578857730150021,0.5353134281526761,0.3212562101350861
CHE,2021,501.0,0.6189488538549315,0.6353091564053673,1.2221050895547982,506847.2730517082,65.5,3.24862,6003.41115,1288.0,25078.21,93664.7736696111,5.02535009384155,95.56937154,14.2350632729725,71.893928527832,123.21236546636,140348.158307165,8.315,39.9859430595539,8704546.0,7.966256238424413,5.003735942445597,509.75,483.25,Switzerland,495.0,502.3333333333333,509.0,0.5655858463719677,0.5763141725892786,0.5923071748684247,0.6008561822175486,0.648752837624894,0.6155105507773394,515.0,519.0,524.3333333333334,484.0,489.3333333333333,497.6666666666667,64.3533935546875,61.1939888000488,58.0650596618652,38.9846808461516,36.6043286063333,34.0826565106592,13.3182169315591,27.335457169438,26.6587283403628,476530.9657652989,478650.6390546737,503303.7740803309,1.2531703315467366,1.2617410900800448,1.2711516684726276,7.937,8.579,8.597,0.5980642922409791,0.3764808850091759,0.5447633489385247,0.3307570028839608
CHE,2022,503.0,0.6124542617565649,0.6739953017851232,1.2360061320395808,518804.4048826807,64.6,3.2352,6055.684785,1288.0,24247.97,94394.5106803525,4.86427021026611,96.45279694,29.9881397976664,74.1526794433594,123.971228075124,151274.203927316,6.835,39.9547282957949,8777088.0,7.924305398335138,,508.0,483.0,Switzerland,497.0,498.6666666666667,506.0,0.5782560806030724,0.5699521198826649,0.5877075034499627,0.6482605923204678,0.6439392076245831,0.6067125156600586,513.25,517.0,521.0,483.75,486.6666666666667,492.0,66.3093414306641,62.4597206115723,60.8185615539551,39.555597158669,37.864109457113,35.4597988324787,12.9094936723953,14.0238568621919,27.0515100038866,476406.08050868654,476655.8510219113,480645.42708743614,1.2522851429728885,1.2592784318611625,1.261902760587476,7.993,8.059,8.815,0.617119997756061,0.3779214955877497,0.5527785550705513,0.3873683764303595
CHE,2023,503.0,0.5899539416771087,0.6306553254422662,1.2412188090574146,530761.5367136531,67.6,3.22178,6107.95842,1288.0,24247.97,100623.549627296,4.86427021026611,97.34436623,29.3340286978728,74.0060882568359,130.221876609608,163621.681253151,7.865,41.2647756874978,8888822.0,,,508.0,483.0,Switzerland,499.0,495.0,502.3333333333333,0.6047995885504379,0.5655858463719677,0.5763141725892786,0.6641610743622314,0.6008561822175486,0.648752837624894,511.5,515.0,519.0,483.5,484.0,489.3333333333333,68.0676422119141,64.3533935546875,61.1939888000488,40.4104658667547,38.9846808461516,36.6043286063333,12.8450867094278,13.3182169315591,27.335457169438,491626.6767801974,476530.9657652989,478650.6390546737,1.233357645928406,1.2531703315467366,1.2617410900800448,8.603,7.937,8.579,0.5871331665518823,0.3880664507893333,0.5730247288617122,0.39613586941849
CHL,2012,445.0,0.6103951343905316,0.6966939175727431,2.2617339844944206,141572.3154510481,42.7,0.36213,389.87508,336.0,5059.05,15241.9069981119,4.54814004898071,55.04999924,5.4362793557559,75.0770721435547,136.656261082535,102.231168131229,16.927,14.042525992784,17519119.0,5.669098143275931,3.0046447698839582,423.0,441.0,CHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3897266009858232,0.0372092140162005,0.2979175430622078,0.2944606246436597
CHL,2013,445.6666666666667,0.6045117237361377,0.6851498669945293,2.2617339844944206,182845.18733036643,40.58,0.39031,334.78846,340.0,5099.24,15683.5486369155,4.54814004898071,58.0,6.69462231509352,79.8703384399414,133.778091102587,126.59010801489,16.682,11.7153797149658,17687006.0,5.667479098019519,3.006828073389732,423.0,447.0,CHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3811333212543483,0.0376253389374512,0.3036068043997171,0.317601493793493
CHL,2014,446.3333333333333,0.5986283130817438,0.6736058164163153,2.1523148819626687,128232.83946337114,40.64,0.37668,426.80476,452.0,5871.42,14529.6767206336,4.75168991088867,61.11000061,7.09179365119211,83.6629791259766,132.559670334991,164.183160786142,16.976,15.2283789799715,17864195.0,5.798091310111314,3.269645275855812,423.0,453.0,CHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3945792085449496,0.037797276780626,0.3180948961565623,0.2803889213701068
CHL,2015,447.0,0.5927449024273499,0.6620617658381015,2.0428957794309173,112996.846826603,41.2,0.38296,455.29183,443.0,6161.44,13433.9202987032,4.90390014648438,76.6295919508796,6.72253052606446,86.4181137084961,128.583971575207,223.021034623669,15.813,13.1031398773193,18047625.0,5.835976541264326,3.24048724851252,423.0,459.0,CHL,445.0,,,0.6103951343905316,,,0.6966939175727431,,,423.0,,,441.0,,,75.0770721435547,,,14.042525992784,,,5.4362793557559,,,141572.3154510481,,,2.2617339844944206,,,16.927,,,0.3848043934945601,0.0370546090052355,0.3645003018319259,0.2526988549364471
CHL,2016,446.0,0.5868614917729561,0.6505177152598877,2.075990785607585,102237.96479594176,38.41,0.37103,495.36438,386.0,6774.99,13649.8520452803,5.36645984649658,83.5585860244169,8.42437955941115,88.8458862304688,127.565123343064,1233.24724652973,15.799,15.7262938444243,18267221.0,5.91857756253062,3.096967845885445,421.0,456.6666666666667,CHL,445.6666666666667,,,0.6045117237361377,,,0.6851498669945293,,,423.0,,,447.0,,,79.8703384399414,,,11.7153797149658,,,6.69462231509352,,,182845.18733036643,,,2.2617339844944206,,,16.682,,,0.384253218423643,0.0380759241522845,0.3996707432832894,0.2576762122070669
CHL,2017,445.0,0.5809780811185622,0.6389736646816737,2.109085791784253,107332.8692184666,38.7,0.35679,494.62971,425.0,6921.66,14879.9086227187,5.43278980255127,82.3274869338464,7.1060964752424,89.921989440918,124.000811902967,7223.60868130535,17.732,14.6437301635742,18558868.0,5.924140856060662,3.173882793884428,419.0,454.3333333333333,CHL,446.3333333333333,445.0,,0.5986283130817438,0.6103951343905316,,0.6736058164163153,0.6966939175727431,,423.0,423.0,,453.0,441.0,,83.6629791259766,75.0770721435547,,15.2283789799715,14.042525992784,,7.09179365119211,5.4362793557559,,128232.83946337114,141572.3154510481,,2.1523148819626687,2.2617339844944206,,16.976,16.927,,0.3677906025213316,0.0395643990025056,0.399899643100321,0.2684232894651067
CHL,2018,444.0,0.5750946704641683,0.6274296141034599,1.6966124671269178,110394.41433824367,37.79,0.36916,523.65457,406.0,7572.42,15659.4808675628,5.473060131073,84.90000153,6.91141099413123,91.1974792480469,133.270134198082,8003.20072982907,18.138,17.8410684297064,18893191.0,5.995958278761704,3.11303622944085,417.0,452.0,CHL,447.0,445.6666666666667,,0.5927449024273499,0.6045117237361377,,0.6620617658381015,0.6851498669945293,,423.0,423.0,,459.0,447.0,,86.4181137084961,79.8703384399414,,13.1031398773193,11.7153797149658,,6.72253052606446,6.69462231509352,,112996.846826603,182845.18733036643,,2.0428957794309173,2.2617339844944206,,15.813,16.682,,0.3683839348147232,0.0420211711008475,0.4190943335684524,0.2191458229308841
CHL,2019,444.0,0.5750946704641683,0.6274296141034599,1.785222163370866,97844.80984267124,36.64,0.34243,507.31033,438.0,8012.18,14495.716721687,5.62629985809326,85.01760101,7.63288202076965,92.0659713745117,130.492770400522,10872.7358797992,18.953,18.5991363585684,19197744.0,6.036318594688767,3.1703232253952094,415.75,451.0,CHL,446.0,446.3333333333333,445.0,0.5868614917729561,0.5986283130817438,0.6103951343905316,0.6505177152598877,0.6736058164163153,0.6966939175727431,421.0,423.0,423.0,456.6666666666667,453.0,441.0,88.8458862304688,83.6629791259766,75.0770721435547,15.7262938444243,15.2283789799715,14.042525992784,8.42437955941115,7.09179365119211,5.4362793557559,102237.96479594176,128232.83946337114,141572.3154510481,2.075990785607585,2.1523148819626687,2.2617339844944206,15.799,16.976,16.927,0.3705823256113994,0.0392644350865644,0.4241014865540148,0.2305533819953384
CHL,2020,444.0,0.5750946704641683,0.6274296141034599,1.8738318596148145,85320.57106584964,33.86,0.33525,515.32026,372.0,9032.26,13114.815470545,5.62992000579834,87.45929718,15.9750583433893,89.1124877929688,129.413740104604,12744.8656274573,24.377,19.1731123093964,19370624.0,6.146942508245997,3.005897306826637,414.5,450.0,CHL,445.0,447.0,445.6666666666667,0.5809780811185622,0.5927449024273499,0.6045117237361377,0.6389736646816737,0.6620617658381015,0.6851498669945293,419.0,423.0,423.0,454.3333333333333,459.0,447.0,89.921989440918,86.4181137084961,79.8703384399414,14.6437301635742,13.1031398773193,11.7153797149658,7.1060964752424,6.72253052606446,6.69462231509352,107332.8692184666,112996.846826603,182845.18733036643,2.109085791784253,2.0428957794309173,2.2617339844944206,17.732,15.813,16.682,0.3683479978281941,0.0374963163811182,0.4319519993016592,0.2900214549802696
CHL,2021,444.0,0.5750946704641683,0.6274296141034599,1.7074567700500949,91489.07609270408,35.1,0.36063,638.83802,402.0,9990.88,16206.8325493421,5.00225019454956,90.23280334,12.4417748590856,96.2227935791016,136.571581265001,12724.956304718,20.477,19.6066035468373,19456334.0,6.24320079896781,3.075543502819679,413.25,449.0,CHL,444.0,446.0,446.3333333333333,0.5750946704641683,0.5868614917729561,0.5986283130817438,0.6274296141034599,0.6505177152598877,0.6736058164163153,417.0,421.0,423.0,452.0,456.6666666666667,453.0,91.1974792480469,88.8458862304688,83.6629791259766,17.8410684297064,15.7262938444243,15.2283789799715,6.91141099413123,8.42437955941115,7.09179365119211,110394.41433824367,102237.96479594176,128232.83946337114,1.6966124671269178,2.075990785607585,2.1523148819626687,18.138,15.799,16.976,0.3753222861626391,0.0460501371998379,0.4271902943535753,0.2417257631902579
CHL,2022,444.0,0.5750946704641683,0.6274296141034599,1.7287355939919336,85421.44528602954,34.0,0.39205,707.0557,402.0,9057.77,15405.6165774073,4.91201019287109,92.31819916,6.93672684116693,99.3372802734375,135.114280974065,11563.2682310819,18.287,20.2839308500317,19553036.0,6.140404039811504,,412.0,448.0,CHL,444.0,445.0,447.0,0.5750946704641683,0.5809780811185622,0.5927449024273499,0.6274296141034599,0.6389736646816737,0.6620617658381015,415.75,419.0,423.0,451.0,454.3333333333333,459.0,92.0659713745117,89.921989440918,86.4181137084961,18.5991363585684,14.6437301635742,13.1031398773193,7.63288202076965,7.1060964752424,6.72253052606446,97844.80984267124,107332.8692184666,112996.846826603,1.785222163370866,2.109085791784253,2.0428957794309173,18.953,17.732,15.813,0.3793812326402709,0.0468862297253469,0.4278272136451064,0.2119803276374147
CHL,2023,444.0,0.5750946704641683,0.6274296141034599,1.6184274252389914,85421.44528602954,33.3,0.39205,707.0557,402.0,9057.77,17067.0364799154,4.91201019287109,94.45742345,10.7195633423709,104.734062194824,135.871118507277,12299.9658931976,21.973,21.5449905281817,19658835.0,,,412.0,448.0,CHL,444.0,444.0,446.0,0.5750946704641683,0.5750946704641683,0.5868614917729561,0.6274296141034599,0.6274296141034599,0.6505177152598877,414.5,417.0,421.0,450.0,452.0,456.6666666666667,89.1124877929688,91.1974792480469,88.8458862304688,19.1731123093964,17.8410684297064,15.7262938444243,15.9750583433893,6.91141099413123,8.42437955941115,85320.57106584964,110394.41433824367,102237.96479594176,1.8738318596148145,1.6966124671269178,2.075990785607585,24.377,18.138,15.799,0.3895847344612017,0.0494096961221345,0.4355576313328386,0.2283252677823156
COL,2012,416.0,0.6168621957470094,0.6617361440827383,1.43152821360539,367374.1505101024,35.5,0.22116,58.0547,213.0,4076.94,8108.59838244229,4.37038993835449,48.98,5.6774289147471,47.4669914245605,107.329081558437,30.645853152334,20.086,9.47169971466064,45715810.0,4.5018086588142605,1.733286010650677,390.0,425.0,COL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2719734529435,0.0143437989655653,0.2437901946690995,0.3135423625551109
COL,2013,416.0,0.60997044577358,0.6597618452151474,1.393108040130012,367374.1505101024,37.38,0.25761,58.0547,251.0,4525.2,8279.10255642981,4.87855005264282,51.7,7.76843663280142,50.7474899291992,108.978088379372,41.6670422406304,18.729,10.0754098892212,46151584.0,4.595632908364656,1.8623111092194689,390.0,425.0,COL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272746560505121,0.0159772509397628,0.2699550010114157,0.3099361994943855
COL,2014,416.0,0.6030786958001505,0.6577875463475565,1.3800540483568045,420307.3696691898,35.5,0.30317,59.05478,260.0,4993.33,8187.20824890084,4.62945985794067,52.568136539247,8.11983496308117,53.1794395446777,118.822639860142,55.2126342484679,18.245,10.5114498138428,46565429.0,4.684282213776534,1.8845728051870063,390.0,425.0,COL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2720359453083624,0.0175118187821349,0.2746834438047525,0.3327198912808439
COL,2015,416.0,0.596186945826721,0.6558132474799656,1.3298639895609106,323100.977880103,36.41,0.36542,70.66931,321.0,5383.5,6248.51490534512,4.47038984298706,55.9049725142924,9.8493456203733,54.7961311340332,122.051401385652,72.1525298946518,17.316,10.3048801422119,46969940.0,4.7502731316759,2.0584934274229645,390.0,425.0,COL,416.0,,,0.6168621957470094,,,0.6617361440827383,,,390.0,,,425.0,,,47.4669914245605,,,9.47169971466064,,,5.6774289147471,,,367374.1505101024,,,1.43152821360539,,,20.086,,,0.2680026698083249,0.0169996922449047,0.2826990025473049,0.2816812389458319
COL,2016,415.0,0.5892951958532917,0.6538389486123747,1.3119977429279082,176659.18210539786,34.16,0.27051,91.2603,545.0,6417.19,5959.84250367574,4.47721004486084,58.1364935728703,10.1857957756345,57.1437492370605,123.709953422515,324.953804491264,18.274,10.9017200469971,47437512.0,4.914687365339224,2.524832094348318,390.3333333333333,420.6666666666667,COL,416.0,,,0.60997044577358,,,0.6597618452151474,,,390.0,,,425.0,,,50.7474899291992,,,10.0754098892212,,,7.76843663280142,,,367374.1505101024,,,1.393108040130012,,,18.729,,,0.2639091611061455,0.0145707253333121,0.2914224223860283,0.2147604310323668
COL,2017,414.0,0.5824034458798623,0.6518646497447839,1.3199529319966612,187456.1653409651,34.78,0.26109,90.24729,595.0,6701.16,6479.53231292429,4.53551006317139,62.2598803162841,8.96236276389192,58.3960418701172,129.272014227481,470.382151008544,18.467,11.3285098075867,48131078.0,4.943264672132369,2.592420476535356,390.6666666666667,416.3333333333333,COL,416.0,416.0,,0.6030786958001505,0.6168621957470094,,0.6577875463475565,0.6617361440827383,,390.0,390.0,,425.0,425.0,,53.1794395446777,47.4669914245605,,10.5114498138428,9.47169971466064,,8.11983496308117,5.6774289147471,,420307.3696691898,367374.1505101024,,1.3800540483568045,1.43152821360539,,18.245,20.086,,0.2580831738181782,0.0151931891143698,0.3113276696385724,0.2174804148471121
COL,2018,413.0,0.5755116959064328,0.6498903508771929,1.3283329734477074,187456.1653409651,33.78,0.31233,90.24729,415.0,7531.98,6816.96818309544,4.44910001754761,64.1263768204459,7.22139251354653,57.3205413818359,131.595473810882,659.629839917682,19.45,11.7552995681763,49024465.0,5.041081525805288,2.247617817906104,391.0,412.0,COL,416.0,416.0,,0.596186945826721,0.60997044577358,,0.6558132474799656,0.6597618452151474,,390.0,390.0,,425.0,425.0,,54.7961311340332,50.7474899291992,,10.3048801422119,10.0754098892212,,9.8493456203733,7.76843663280142,,323100.977880103,367374.1505101024,,1.3298639895609106,1.393108040130012,,17.316,18.729,,0.249999171419708,0.0175648186888174,0.3165943753691603,0.216842350671634
COL,2019,412.5,0.5755116959064328,0.6498903508771929,1.3680435700856477,187456.1653409651,33.0,0.32201,90.24729,422.0,8752.82,6472.54544924705,4.51068019866943,65.0069007159493,9.04845616228861,56.6663017272949,132.810761644655,787.409068909514,20.658,12.0679597854614,49907985.0,5.172635940726496,2.246603009551302,389.0,411.25,COL,415.0,416.0,416.0,0.5892951958532917,0.6030786958001505,0.6168621957470094,0.6538389486123747,0.6577875463475565,0.6617361440827383,390.3333333333333,390.0,390.0,420.6666666666667,425.0,425.0,57.1437492370605,53.1794395446777,47.4669914245605,10.9017200469971,10.5114498138428,9.47169971466064,10.1857957756345,8.11983496308117,5.6774289147471,176659.18210539786,420307.3696691898,367374.1505101024,1.3119977429279082,1.3800540483568045,1.43152821360539,18.274,18.245,20.086,0.2482480099910401,0.0178713057979675,0.3225518902646599,0.2338288785738301
COL,2020,412.0,0.5755116959064328,0.6498903508771929,1.360787636833341,187456.1653409651,30.84,0.2894,90.24729,369.0,9599.78,5339.68711357943,5.26166009902954,69.79533474,9.91355157220335,55.7331085205078,133.661019178018,407.78197162445,27.248,12.846360206604,50629997.0,5.250211453437838,2.114829136752302,387.0,410.5,COL,414.0,416.0,416.0,0.5824034458798623,0.596186945826721,0.60997044577358,0.6518646497447839,0.6558132474799656,0.6597618452151474,390.6666666666667,390.0,390.0,416.3333333333333,425.0,425.0,58.3960418701172,54.7961311340332,50.7474899291992,11.3285098075867,10.3048801422119,10.0754098892212,8.96236276389192,9.8493456203733,7.76843663280142,187456.1653409651,323100.977880103,367374.1505101024,1.3199529319966612,1.3298639895609106,1.393108040130012,18.467,17.316,18.729,0.2480612433820687,0.0154367209013207,0.361469327182275,0.266035530951556
COL,2021,411.5,0.5755116959064328,0.6498903508771929,1.353531703581034,187456.1653409651,31.7,0.2894,90.24729,432.0,10300.11,6222.62164397614,5.26166009902954,73.02837449,8.20914960906244,58.3159217834473,146.627837254516,646.067207751291,24.757,14.5234107154872,51188173.0,5.3093587089031535,2.244897660645764,385.0,409.75,COL,413.0,415.0,416.0,0.5755116959064328,0.5892951958532917,0.6030786958001505,0.6498903508771929,0.6538389486123747,0.6577875463475565,391.0,390.3333333333333,390.0,412.0,420.6666666666667,425.0,57.3205413818359,57.1437492370605,53.1794395446777,11.7552995681763,10.9017200469971,10.5114498138428,7.22139251354653,10.1857957756345,8.11983496308117,187456.1653409651,176659.18210539786,420307.3696691898,1.3283329734477074,1.3119977429279082,1.3800540483568045,19.45,18.274,18.245,0.2548257108567052,0.0171170829992862,0.3846547732733402,0.2477176138194941
COL,2022,411.0,0.5755116959064328,0.6498903508771929,1.9750855663064983,187456.1653409651,29.2,0.2894,90.24729,432.0,9683.4,6680.44506854481,5.26166009902954,72.79637855,8.40182637186439,59.2901382446289,156.195161137443,669.643927095364,20.972,16.2004612243704,51737944.0,5.237305648787255,,383.0,409.0,COL,412.5,414.0,416.0,0.5755116959064328,0.5824034458798623,0.596186945826721,0.6498903508771929,0.6518646497447839,0.6558132474799656,389.0,390.6666666666667,390.0,411.25,416.3333333333333,425.0,56.6663017272949,58.3960418701172,54.7961311340332,12.0679597854614,11.3285098075867,10.3048801422119,9.04845616228861,8.96236276389192,9.8493456203733,187456.1653409651,187456.1653409651,323100.977880103,1.3680435700856477,1.3199529319966612,1.3298639895609106,20.658,18.467,17.316,0.2600298008855194,0.01755123122453,0.3939412455680751,0.3093588274873083
COL,2023,411.0,0.5755116959064328,0.6498903508771929,1.9216855786764828,187456.1653409651,29.4,0.2894,90.24729,432.0,9683.4,7000.83660501046,5.26166009902954,77.33686322,8.59989159781141,59.2901382446289,166.980107777443,1109.11166481961,19.365,16.4727370334322,52321152.0,,,383.0,409.0,COL,412.0,413.0,415.0,0.5755116959064328,0.5755116959064328,0.5892951958532917,0.6498903508771929,0.6498903508771929,0.6538389486123747,387.0,391.0,390.3333333333333,410.5,412.0,420.6666666666667,55.7331085205078,57.3205413818359,57.1437492370605,12.846360206604,11.7552995681763,10.9017200469971,9.91355157220335,7.22139251354653,10.1857957756345,187456.1653409651,187456.1653409651,176659.18210539786,1.360787636833341,1.3283329734477074,1.3119977429279082,27.248,19.45,18.274,0.2611025500624177,0.0180378615308515,0.4188776555825563,0.2960132510761981
CRI,2012,416.0,,,2.149907330138783,162512.9429204828,36.3,0.54713,340.94423,9.0,311.7,10126.9991024177,6.58239984512329,47.5,39.7898301713494,46.6885414123535,115.312137778965,164.453442094163,22.372,22.7862701416016,4663934.0,4.217033942769635,1.074900508819106,402.0,426.0,CRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2765316999844816,0.0320503131465656,0.3194993087466556,0.4371136059669892
CRI,2013,416.0,,,2.2057409145333877,163259.146963902,41.54,0.54253,359.00481,18.0,275.45,10803.2401962173,6.68738985061646,45.96,43.4415513820508,47.5057106018066,150.800664186252,274.376519646228,21.559,22.7862701416016,4716147.0,4.08439065665774,1.5720838405311723,402.0,426.0,CRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2776414431592473,0.033305625486165,0.3553718551517353,0.4537430293057645
CRI,2014,416.0,,,2.1231258114905662,105575.80458843232,37.3,0.55627,574.91761,15.0,365.39,10911.497878334,6.67953014373779,53.0,36.5061833752317,50.3342781066895,147.26739567441,306.893954189102,24.23,22.7862701416016,4767119.0,4.352185422247252,1.422277761515848,402.0,426.0,CRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2814827327274563,0.0385301306533816,0.3721387187903293,0.4032615151343095
CRI,2015,416.0,,,2.287758779102397,102106.19981222604,38.59,0.43665,500.97138,17.0,363.09,11714.7105980732,6.87349987030029,59.7629501371681,16.9840779616817,51.2845802307129,156.403893036958,314.858454831614,22.363,21.3045806884766,4818038.0,4.335466218948752,1.5103702676035735,402.0,426.0,CRI,416.0,,,,,,,,,402.0,,,426.0,,,46.6885414123535,,,22.7862701416016,,,39.7898301713494,,,162512.9429204828,,,2.149907330138783,,,22.372,,,0.2746004092785793,0.0343763161983235,0.4077777649088641,0.3445564453369003
CRI,2016,416.0,,,2.3636284539390973,100867.3789427975,38.4,0.44335,531.44617,9.0,425.5,12091.0301606154,6.89395999908447,65.8804491942718,18.4424705219172,51.6516418457031,171.166374015358,493.117112437687,21.65,20.6339893341064,4866998.0,4.482161008477936,1.04703445262394,402.0,426.0,CRI,416.0,,,,,,,,,402.0,,,426.0,,,47.5057106018066,,,22.7862701416016,,,43.4415513820508,,,163259.146963902,,,2.2057409145333877,,,21.559,,,0.2713999697343063,0.0358293786503783,0.4419055230221094,0.3554314853251447
CRI,2017,416.0,,,1.9001704502471235,136237.7990346862,37.09,0.42587,385.02378,19.0,483.69,12317.0902771304,7.06981992721558,71.5816646195022,18.4952181840988,54.4492301940918,179.931274611112,1170.11864217389,20.736,20.9718542098999,4913177.0,4.599629881648777,1.5825088665130884,402.0,426.0,CRI,416.0,416.0,,,,,,,,402.0,402.0,,426.0,426.0,,50.3342781066895,46.6885414123535,,22.7862701416016,22.7862701416016,,36.5061833752317,39.7898301713494,,105575.80458843232,162512.9429204828,,2.1231258114905662,2.149907330138783,,24.23,22.372,,0.2770628208029173,0.032537589216182,0.4740582790274433,0.3100918104957643
CRI,2018,416.0,,,2.1187348480485717,133809.45301205377,35.72,0.37144,349.49117,8.0,542.38,12590.2493781614,6.76992988586426,73.4797284369906,18.4668840173132,52.6140899658203,171.357339055205,1216.05916151016,25.071,21.3097190856934,4957818.0,4.704100470387867,0.9607335879626656,402.0,426.0,CRI,416.0,416.0,,,,,,,,402.0,402.0,,426.0,426.0,,51.2845802307129,47.5057106018066,,21.3045806884766,22.7862701416016,,16.9840779616817,43.4415513820508,,102106.19981222604,163259.146963902,,2.287758779102397,2.2057409145333877,,22.363,21.559,,0.2764342710394293,0.030484461601832,0.4610461610389812,0.356099506529222
